Order Date Time,order_item_id,Order Status,SKU ID,Product ID,Category,Product Name,Shopify ID,Merchant SKU,Merchant ID,Brand,HSN code,Payment ID,Payment Gateway,Payment Method,Issuer,Card Brand,Card Type,GMV,paid via CRED Balance,PG Cost Base,PG Rate,PG Cost Includig Tax,OMS Type,OMS Cost,Payout after Platform Cost Deductions,GST Rate on GMV,Net GMV,TCS on Net GMV,TDS on Net GMV,Payout after tax Deductions,Fulfilment Type,Warehouse Location Code,Source Address State,Source Pincode,Destination Address State,Destination Pincode,Zone,Chargeable weight in KG,Estimated Shipment Cost Including GST,Payout after Shipment Deduction,Final Forward Shipment Cost Including GST,Forward Shipment Cost Sundry Adjustment,Forward Shipment Cost Sundry Adjustment Reason,Payout After Adjustments,Seller Final Payout,Final Payout Status
4/8/2024,RPJ60ELW3RRD0,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTYARY5ACAZF4G1XX7D20AAV,CRED_AXIS_UPI,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,574116,B,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/8/2024,058X1ELXZ10Y4,SELLER_CONFIRMED,0fc72ab6-94e4-458e-a8c9-536e1842c104,665ea6c7-9db8-4bb7-9a3b-fea706f85a3e,fashion_93e,water resistant duffle bag with shoe compartment,,EF-XT-DUF-BAG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,42022990,01HTZ7QM5C8HQSN817B4F1TB37,CYBERSOURCE,CARD,INDB,VISA,CREDIT,375,0,375,0.0169,7.4782,SELF,0,367.52,0.18,317.7966102,3.177966102,3.177966102,361.1640678,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560067,A,1.15,77,284.1640678,0,0,,284.1640678,284.1640678,open
4/8/2024,38YJVW5RYJXX,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTZAE3SSP8DBRWBFHMEY43G6,CYBERSOURCE,CARD,HDFC,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,PUNJAB,160104,D,0.01,35,156.6571186,0,0,,156.6571186,156.6571186,open
4/9/2024,W3ZZWGZ1ZNVD,SELLER_CONFIRMED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HTZJE6CFKQ0YWBGJ62MQRYMG,CYBERSOURCE,CARD,ICIC,MASTERCARD,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,500085,C,0.7,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/9/2024,GGZ008GJDEX14,SELLER_CONFIRMED,2966d301-fce9-4e47-89a9-96f97963151c,15d6a42b-6e1d-4d4e-9057-c0a446fe89d0,fashion_93e,Skull caps - pack of 3,,EF-XT-SKL-ONG-BLK-KKI-P3,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV14ANWQSJB7PNHDZRDRD4W9,PAYU,CARD,,AMEX,CREDIT,299,0,299,0.0166,5.8568,SELF,0,293.14,0.05,284.7619048,2.847619048,2.847619048,287.4447619,MANAGED,XTR560036A,KARNATAKA,560036,MAHARASHTRA,400706,C,0.01,35,252.4447619,0,0,,252.4447619,252.4447619,open
4/9/2024,LGPL3601L0G80,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV1PE8F6JS6V147MJC7JTXV8,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,524003,D,0.8,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/9/2024,89NPYQD18Y2RL,SELLER_CONFIRMED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HV1RC8RVZ25E7T9514KHKHGK,ICICI_UPI_DIRECT,UPI,,,,159,0,159,0,0,SELF,0,159,0.18,134.7457627,1.347457627,1.347457627,156.3050847,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,394230,D,0.48,47,109.3050847,0,0,,109.3050847,109.3050847,open
4/9/2024,V0W5G3LGGR901,SELLER_CONFIRMED,668240b6-860e-43f3-ba42-65ff9b901d1f,668240b6-860e-43f3-ba42-65ff9b901d1f,fashion_93e,backpack rain protection cover,,XTR-BRP-BLK,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,62011390,01HV1X09GR1N7D310DKS3759B8,CYBERSOURCE,CARD,KKBK,VISA,CREDIT,159,0,159,0.0169,3.1708,SELF,0,155.83,0.18,134.7457627,1.347457627,1.347457627,153.1350847,MANAGED,XTR560036A,KARNATAKA,560036,WEST BENGAL,711204,C,0.48,43,110.1350847,0,0,,110.1350847,110.1350847,open
4/9/2024,VQXL1E3YYP0RZ,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV20NH5W48TN43BPF0BT0CH0,CYBERSOURCE,CARD,HDFC,VISA,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560050,A,0.01,31,160.6571186,0,0,,160.6571186,160.6571186,open
4/10/2024,NEE1G80QYWQDG,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV22CTWVZWFNC3MN112J8CK1,CYBERSOURCE,CARD,ICIC,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,TELANGANA,502032,C,0.8,86,182.1257143,0,0,,182.1257143,182.1257143,open
4/10/2024,8L8RWZNW2L88Z,SELLER_CONFIRMED,1dc70fea-bf44-4a8b-9b9d-05b445968c19,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-BG,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV22F60NKVE80DVWXXJSHW48,CYBERSOURCE,CARD,FDRL,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,MADHYA PRADESH,482020,D,0.7,94,174.1257143,0,0,,174.1257143,174.1257143,open
4/10/2024,G9Z45YZ5G0VRQ,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV2D9TZJCXG1ZHGYSB09RXWZ,CRED_AXIS_UPI,UPI,,,,279,0,279,0,0,SELF,0,279,0.05,265.7142857,2.657142857,2.657142857,273.6857143,MANAGED,XTR560036A,KARNATAKA,560036,ANDHRA PRADESH,521001,D,0.8,94,179.6857143,0,0,,179.6857143,179.6857143,open
4/10/2024,G8XXEQX1JQ86,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV2F6PCAG7MWK1HX8X3NNBV6,CRED_AXIS_UPI,UPI,,,,199,0,199,0,0,SELF,0,199,0.18,168.6440678,1.686440678,1.686440678,195.6271186,MANAGED,XTR560036A,KARNATAKA,560036,TAMIL NADU,600012,C,0.01,35,160.6271186,0,0,,160.6271186,160.6271186,open
4/10/2024,Q6PY04N04G5Z0,SELLER_CONFIRMED,a6659100-ecc6-4039-ad78-8c0e1d151342,a6659100-ecc6-4039-ad78-8c0e1d151342,fashion_93e,unisex inner helmet skull cap - pack of 2,,EF-XT-SKL-ONG-BLK-P2,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV2NTBWY7FVJDAR5H1ZDM6XF,CYBERSOURCE,CARD,HDFC,MASTERCARD,CREDIT,199,0,199,0.0169,3.9685,SELF,0,195.03,0.18,168.6440678,1.686440678,1.686440678,191.6571186,MANAGED,XTR560036A,KARNATAKA,560036,KARNATAKA,560058,A,0.01,31,160.6571186,0,0,,160.6571186,160.6571186,open
4/10/2024,5PWGEX29LDJRL,SELLER_CONFIRMED,e0768f9a-8329-4991-9f67-e326ccb99970,ef5c7de8-ff6f-47ad-9c85-45874cb12113,fashion_93e,unisex sports cap,,XTR-CAP-GRY,5a4599bd-6546-4d92-a5d3-3a78fcaeb95c,xtrim,65050090,01HV46MTDXFD5VAV540G499Q00,CYBERSOURCE,CARD,SBIN,VISA,CREDIT,279,0,279,0.0169,5.5638,SELF,0,273.44,0.05,265.7142857,2.657142857,2.657142857,268.1257143,MANAGED,XTR560036A,KARNATAKA,560036,GUJARAT,380061,C,0.8,86,182.1257143,0,0,,182.1257143,182.1257143,open
